Title,Video ID,Video URL,Channel Title,Misleading Video,False Promises ,Exaggerated Video,Spam Content ,Exploits Curiosity Gap :,Label
Sushant Singh Rajput Interview | Anupama Chopra | Face Time,9ENv3Vy716o,https://www.youtube.com/watch?v=9ENv3Vy716o,Film Companion,No,No,No,No,No,Real
Sushant Singh Rajput’s Excellent Full Interview on SUCCESS of Kedarnath,85eLjkNMh4I,https://www.youtube.com/watch?v=85eLjkNMh4I,BollywoodHungama.com,No,No,No,No,No,Real
"Sushant Singh Rajput at AVENUES 2016 , SJMSOM IIT MUMBAI",UTpOyqD4omw,https://www.youtube.com/watch?v=UTpOyqD4omw,Sushant Loyalist,No,No,No,No,No,Real
Sushant Singh Rajput - Look Who's Talking With Niranjan | Celebrity Show | Season 2 | Full EP 11,5jyqRp9ZrZw,https://www.youtube.com/watch?v=5jyqRp9ZrZw,ZEE CAFÉ,No,No,No,No,No,Real
Asian Paints Where The Heart Is Season 2 Featuring Sushant Singh Rajput,RbkiZE8xqBc,https://www.youtube.com/watch?v=RbkiZE8xqBc,Asian Paints,No,No,No,No,No,Real
MOST BOLLYWOOD EVER - Dilwale Dulhaniya Le Jayenge Review,TOZyX3bv2Hc,https://www.youtube.com/watch?v=TOZyX3bv2Hc,Kanan Gill,No,No,No,No,No,Real
"Coolie No. 1 | Bollywood Movie Review | Anupama Chopra | Varun Dhawan, Sara Ali Khan |Film Companion",lgUlAoIajzg,https://www.youtube.com/watch?v=lgUlAoIajzg,Film Companion,No,No,No,No,No,Real
Chalchitra Talks | Ft. Rajeev Masand | Ep 67 | Weekly Movie Recommendations,czoI-JB_RQA,https://www.youtube.com/watch?v=czoI-JB_RQA,Chalchitra Talks,No,No,No,No,No,Real
Kabir Singh Movie review by Rajeev Masand,UXj21-mIo1U,https://www.youtube.com/watch?v=UXj21-mIo1U,CNN-News18,No,No,No,No,No,Real
"Zero Movie review by Rajeev Masand | Shah Rukh Khan, Anushka Sharma, Katrina Kaif",OFhuh254M4w,https://www.youtube.com/watch?v=OFhuh254M4w,CNN-News18,No,No,No,No,No,Real
Saaho movie review by Rajeev Masand I Prabhas I Shraddha Kapoor,i31GZY-gcdg,https://www.youtube.com/watch?v=i31GZY-gcdg,CNN-News18,No,No,No,No,No,Real
Tiger Zinda Hai Review | Movie Review by Rajeev Masand | CNN-News18,lJ3-i42GFYc,https://www.youtube.com/watch?v=lJ3-i42GFYc,CNN-News18,No,No,No,No,No,Real
Fall In Love With Bollywood - Part 2 | Best Hindi Love Scenes | Eros Now,o5GQnhFLtCc,https://www.youtube.com/watch?v=o5GQnhFLtCc,Eros Now Music,No,No,No,No,No,Real
Raanjhanaa Official Trailer | Watch Full Movie On Eros Now,ER9vmhxFucg,https://www.youtube.com/watch?v=ER9vmhxFucg,Eros Now Music,No,No,No,No,No,Real
"Bajirao Mastani - Most Watched Scenes - Ranveer Singh, Deepika Padukone & Priyanka Chopra",BSRUv2EyHrs,https://www.youtube.com/watch?v=BSRUv2EyHrs,Eros Now Music,No,No,No,No,No,Real
Pinga Full Video Song | Bajirao Mastani,tzRFLMn4kpM,https://www.youtube.com/watch?v=tzRFLMn4kpM,Eros Now Music,No,No,No,No,No,Real
Aishwarya Rai Best Scenes from Devdas - Hindi Scenes Compilation - #HappyBirthdayAishwarya,QfTJoTZnzDI,https://www.youtube.com/watch?v=QfTJoTZnzDI,Eros Now Music,No,No,No,No,No,Real
Janhvi Kapoor's Cheat Meal | Menu Please | Gunjan Saxena | Netflix India,5IFy-Z1GW2o,https://www.youtube.com/watch?v=5IFy-Z1GW2o,Netflix India,No,No,No,No,No,Real
Janhvi Kapoor - What I Eat in a Day | Pinkvilla | Lifestyle,L3ixHR_mdDg,https://www.youtube.com/watch?v=L3ixHR_mdDg,PINKVILLA,No,No,No,No,No,Real
"Janhvi Kapoor interview on her privilege, identity and life under the spotlight | Beyond Bollywood",hZ_PgbX1tMg,https://www.youtube.com/watch?v=hZ_PgbX1tMg,BBC Asian Network,No,No,No,No,No,Real
"Janhvi Kapoor on her secret trip, dating game & Gen-Z Women | What Women Want | Kareena Kapoor",Ckuo2iyMGr8,https://www.youtube.com/watch?v=Ckuo2iyMGr8,zoom,No,No,No,No,No,Real
Getting Red Carpet Ready with Janhvi Kapoor | VOGUE India,CCK0E5_G27w,https://www.youtube.com/watch?v=CCK0E5_G27w,VOGUE India,No,No,No,No,No,Real
Janhvi Kapoor Interview | Janhvi Kapoor Famously Filmfare Season 2 | Filmfare,VuuSxS9JhWw,https://www.youtube.com/watch?v=VuuSxS9JhWw,FilmfareOfficial,No,No,No,No,No,Real
Deepika Padukone's Suitcase Tour in 180° | On the Road | Glamour,YAp078wCBlY,https://www.youtube.com/watch?v=YAp078wCBlY,Glamour,No,No,No,No,No,Real
Deepika Padukone's Guide to Fashion | Little Black Book | Harper's BAZAAR,R_TAHbSecOs,https://www.youtube.com/watch?v=R_TAHbSecOs,Harper's BAZAAR,No,No,No,No,No,Real
If I Could Tell You Just One Thing,rAzGhiO-pBE,https://www.youtube.com/watch?v=rAzGhiO-pBE,Priyanka Chopra,No,No,No,No,No,Real
"Kareena Kapoor Khan, Alia Bhatt, Ranbir Kapoor, Tara Sutaria | Randhir Kapoor Birthday | Filmfare",hM47RA8viJQ,https://www.youtube.com/watch?v=hM47RA8viJQ,FilmfareOfficial,No,No,No,No,No,Real
Lockdown Conversations with Parineeti Chopra | Parineeti Chopra Interview | Filmfare Exclusive,8sAyFDRYedw,https://www.youtube.com/watch?v=8sAyFDRYedw,FilmfareOfficial,No,No,No,No,No,Real
Candid Conversation with Sara Ali Khan | Sara Ali Khan Interview | Famously Filmfare S2,mTNgH_5xYh0,https://www.youtube.com/watch?v=mTNgH_5xYh0,FilmfareOfficial,No,No,No,No,No,Real
Deepika Padukone Interview After Marriage | Famously Filmfare Season 2  | Filmfare,S50DZwhjaKA,https://www.youtube.com/watch?v=S50DZwhjaKA,FilmfareOfficial,No,No,No,No,No,Real
Ayushmann Khurrana Interview | Ayushmann Khurrana Famously Filmfare Season 2 | Filmfare,dp98DIBDnBI,https://www.youtube.com/watch?v=dp98DIBDnBI,FilmfareOfficial,No,No,No,No,No,Real
Deepika Padukone’s Most Candid Interview| Deepika Padukone Interview | Famously Filmfare | Flashback,pRNEsOuqJ2Y,https://www.youtube.com/watch?v=pRNEsOuqJ2Y,FilmfareOfficial,No,No,No,No,No,Real
Making of Deepika Padukone's sizzling Filmfare photoshoot,9CcwzirjDTw,https://www.youtube.com/watch?v=9CcwzirjDTw,FilmfareOfficial,No,No,No,No,No,Real
Madhuri Dixit's Best Filmfare Moments | Madhuri Dixit Birthday Special | Filmfare Archives,QUGyaZq08KQ,https://www.youtube.com/watch?v=QUGyaZq08KQ,FilmfareOfficial,No,No,No,No,No,Real
20 Questions with Diana Penty | Diana Penty Interview | Femina Up Close,qZ-1uCj_T3U,https://www.youtube.com/watch?v=qZ-1uCj_T3U,Femina India,No,No,No,No,No,Real
Kartik Aaryan Photoshoot | Behind The Scenes With Kartik Aaryan | Femina Cover,VgYO0l_GmS4,https://www.youtube.com/watch?v=VgYO0l_GmS4,Femina India,No,No,No,No,No,Real
Behind The Scenes With Kareena Kapoor Khan | Kareena Kapoor Photoshoot 2019 | Femina Cover,Z8FvkRp_lHY,https://www.youtube.com/watch?v=Z8FvkRp_lHY,Femina India,No,No,No,No,No,Real
Vidya Balan slays our covershoot BTS | Vidya Balan Hot Photoshoot |  Femina cover,XoOWds2b-Xc,https://www.youtube.com/watch?v=XoOWds2b-Xc,Femina India,No,No,No,No,No,Real
"Who Knows Who Better, Virat and Anushka Version | The Quint",aupnxQhKWLM,https://www.youtube.com/watch?v=aupnxQhKWLM,The Quint,No,No,No,No,No,Real
Priyanka Chopra & Nick Jonas Play the Newlywed Game | Vogue,UTJ7c2saCc4,https://www.youtube.com/watch?v=UTJ7c2saCc4,Vogue,No,No,No,No,No,Real
Priyanka Chopra Jonas Opens Up About Intimate Three-Day Wedding to Nick Jonas,ViSE3F7KT68,https://www.youtube.com/watch?v=ViSE3F7KT68,TheEllenShow,No,No,No,No,No,Real
Nick Jonas and Priyanka Chopra Made Their Own Couple Nickname,Zag_tB4fgJw,https://www.youtube.com/watch?v=Zag_tB4fgJw,The Tonight Show Starring Jimmy Fallon,No,No,No,No,No,Real
Alia Bhatt’s Poem for #EarthDayEveryDay | Alia Bhatt,fQx4mmRG6GQ,https://www.youtube.com/watch?v=fQx4mmRG6GQ,Alia Bhatt,No,No,No,No,No,Real
Alia Bhatt | Ed-a-Mamma | Kidswear | Conscious Clothing,VYeebGo0HYI,https://www.youtube.com/watch?v=VYeebGo0HYI,Alia Bhatt,No,No,No,No,No,Real
Alia Bhatt’s QnA & Giveaway | 1 Million Subscribers | Alia Bhatt,r6vapBr5-qI,https://www.youtube.com/watch?v=r6vapBr5-qI,Alia Bhatt,No,No,No,No,No,Real
Alia Bhatt for Fankind | Alia Bhatt,-iy_xoHcYXc,https://www.youtube.com/watch?v=-iy_xoHcYXc,Alia Bhatt,No,No,No,No,No,Real
Alia Bhatt’s CoExist Campaign Behind the Scenes | Alia Bhatt,hIhB9bg_M88,https://www.youtube.com/watch?v=hIhB9bg_M88,Alia Bhatt,No,No,No,No,No,Real
Alia Bhatt’s African Safari | Alia Bhatt,bBwpMb2GS7I,https://www.youtube.com/watch?v=bBwpMb2GS7I,Alia Bhatt,No,No,No,No,No,Real
Alia Bhatt’s Eco-Friendly Christmas Gift Wrapping Tip | #DIYDecember | CoExist | Alia Bhatt,U_lYRyanQGE,https://www.youtube.com/watch?v=U_lYRyanQGE,Alia Bhatt,No,No,No,No,No,Real
Alia Bhatt’s Moving Day Vlog | Alia Bhatt,aGT_EeoMteI,https://www.youtube.com/watch?v=aGT_EeoMteI,Alia Bhatt,No,No,No,No,No,Real
Alia Bhatt | 30M Hearts on Instagram,AER-8vVtm-o,https://www.youtube.com/watch?v=AER-8vVtm-o,Alia Bhatt,No,No,No,No,No,Real
Coexist | Alia Bhatt,HFM8vyBpOqs,https://www.youtube.com/watch?v=HFM8vyBpOqs,Alia Bhatt,No,No,No,No,No,Real
Mi Wardrobe is Su Wardrobe | Alia Bhatt,u4EGLILlY24,https://www.youtube.com/watch?v=u4EGLILlY24,Alia Bhatt,No,No,No,No,No,Real
Ranveer's Bang Bang Dare - A tribute to Hrithik,P87hehJAVeo,https://www.youtube.com/watch?v=P87hehJAVeo,Ranveer Singh,No,No,No,No,No,Real
Ranveer has bought me for Life' - Hrithik Roshan | Stars In The City,OnoRcDNFnu4,https://www.youtube.com/watch?v=OnoRcDNFnu4,Hindustan Times,No,No,No,No,No,Real
Ranveer Singh Interview After Marriage | Famously Filmfare Season 2 | Filmfare,TXWogrVx5kU,https://www.youtube.com/watch?v=TXWogrVx5kU,FilmfareOfficial,No,No,No,No,No,Real
Lux | Kareena Kapoor Khan | A Dharma 2.0 Production,GVkwFbJS6i4,https://www.youtube.com/watch?v=GVkwFbJS6i4,Dharma Productions,No,No,No,No,No,Real
Prega News | Anushka Sharma | A Dharma 2.0 Production,nMYFlxNzEZM,https://www.youtube.com/watch?v=nMYFlxNzEZM,Dharma Productions,No,No,No,No,No,Real
Colgate Visible White | Kiara Advani | A Dharma 2.0 Production,tGwDav4OU4I,https://www.youtube.com/watch?v=tGwDav4OU4I,Dharma Productions,No,No,No,No,No,Real
Kartik Aaryan Interview | Up close and personal with Kartik Aaryan | Femina Cover,OHo35bjWgO0,https://www.youtube.com/watch?v=OHo35bjWgO0,Femina India,No,No,No,No,No,Real
Jacqueline Fernandez Interview | This Or That with Jacqueline Fernandez | Femina Up Close,Kv6MYSkg_60,https://www.youtube.com/watch?v=Kv6MYSkg_60,Femina India,No,No,No,No,No,Real
Millennial Slang and Fun Rapid Fire With Rajkummar | Rajkummar Rao Interview | Femina Up Close,Gh0sUcXuuJg,https://www.youtube.com/watch?v=Gh0sUcXuuJg,Femina India,No,No,No,No,No,Real
Deepika Padukone Interview | All About Women With Deepika Padukone & Laxmi Agarwal | Femina Upclose,2aIhbJAFDCQ,https://www.youtube.com/watch?v=2aIhbJAFDCQ,Femina India,No,No,No,No,No,Real
Warm Up Routine | Shilpa Shetty Kundra | Health and Fitness,cVRnZa3_ing,https://www.youtube.com/watch?v=cVRnZa3_ing,Shilpa Shetty Kundra,No,No,No,No,No,Real
Beginner 1 Routine | Shilpa Shetty Kundra | Workout | Health & Fitness,BQFHmIf2dHg,https://www.youtube.com/watch?v=BQFHmIf2dHg,Shilpa Shetty Kundra,No,No,No,No,No,Real
30 Min Fat Burning Cardio Workout - Bipasha Basu Unleash 'Full Routine' - Full Body Workout,LUrrN6cEBRQ,https://www.youtube.com/watch?v=LUrrN6cEBRQ,Shemaroo Good Health 24/7,No,No,No,No,No,Real
Anushka's day off | Google Pixel 2,z6xD6zz_IzE,https://www.youtube.com/watch?v=z6xD6zz_IzE,Google India,No,No,No,No,No,Real
"Din Shagna Da Lyrical Video  | Phillauri | Anushka Sharma, Diljit Dosanjh | Jasleen Royal",1LVpuWpRs3I,https://www.youtube.com/watch?v=1LVpuWpRs3I,T-Series,No,No,No,No,No,Real
Chaar Kadam' FULL VIDEO Song | PK | Sushant Singh Rajput | Anushka Sharma | T-series,WKbwopSXLWU,https://www.youtube.com/watch?v=WKbwopSXLWU,T-Series,No,No,No,No,No,Real
Anushka Sharma Interview with Anupama Chopra | Face Time,U4X9YlbOq24,https://www.youtube.com/watch?v=U4X9YlbOq24,Film Companion,No,No,No,No,No,Real
"Yaaron Ki Baraat - Shah Rukh Khan , Anushka Sharma - Hindi Zee Tv Serial Talk Show Episode 13",UePmolUIles,https://www.youtube.com/watch?v=UePmolUIles,Zee TV,No,No,No,No,No,Real
Ghar More Pardesiya - Kalank | Varun | Alia | Madhuri | Pritam | Amitabh | Abhishek,Deb9SA9Sfe4,https://www.youtube.com/watch?v=Deb9SA9Sfe4,Dharma Productions,No,No,No,No,No,Real
Tabaah Ho Gaye - Kalank | Madhuri Dixit | Pritam | Amitabh | Abhishek,pFCTgWIBrlg,https://www.youtube.com/watch?v=pFCTgWIBrlg,Dharma Productions,No,No,No,No,No,Real
D'Decor TVC | Shah Rukh Khan | Gauri Khan | Punit Malhotra | A Dharma 2.0 Production,ZkOzfQ8Yxb0,https://www.youtube.com/watch?v=ZkOzfQ8Yxb0,Dharma Productions,No,No,No,No,No,Real
"Kalank Title Track | Sanjay, Aditya, Varun, Alia, Sonakshi, Madhuri | Arijit, Pritam, Amitabh",ZNE-vB2ncHM,https://www.youtube.com/watch?v=ZNE-vB2ncHM,Dharma Productions,No,No,No,No,No,Real
Dollar (Clone Ad) | Wear The Change | Akshay Kumar | A Dharma 2.0 Production,lBv_ZWY27rc,https://www.youtube.com/watch?v=lBv_ZWY27rc,Dharma Productions,No,No,No,No,No,Real
Dollar (Fairytale Ad ) | Wear The Change | Akshay Kumar | A Dharma 2.0 Production,9wGJoz_pdrY,https://www.youtube.com/watch?v=9wGJoz_pdrY,Dharma Productions,No,No,No,No,No,Real
Flipkart | Anil Kapoor | Satish Kaushik | A Dharma 2.0 Production,zs3wAHu5bjM,https://www.youtube.com/watch?v=zs3wAHu5bjM,Dharma Productions,No,No,No,No,No,Real
Kurkure Masala Munch (Snacks Ad) | Akshay Kumar | A Dharma 2.0 Production,whCU2euvx5U,https://www.youtube.com/watch?v=whCU2euvx5U,Dharma Productions,No,No,No,No,No,Real
PagarBook | Akshay Kumar | A Dharma 2.0 Production,85uPKxL6RhA,https://www.youtube.com/watch?v=85uPKxL6RhA,Dharma Productions,No,No,No,No,No,Real
"All The Goof-ups of Good Newwz | Akshay Kumar, Kareena Kapoor Khan, Diljit Dosanjh & Kiara Advani",3CAo9glWzao,https://www.youtube.com/watch?v=3CAo9glWzao,Dharma Productions,No,No,No,No,No,Real
War Against Virus,XEiXe6sW7vk,https://www.youtube.com/watch?v=XEiXe6sW7vk,Dharma Productions,No,No,No,No,No,Real
BHOOT SCARE - 4 | Vicky Kaushal | Bhoot: The Haunted Ship | BOOK TICKETS NOW | 21st February,N0qkyPdfSwA,https://www.youtube.com/watch?v=N0qkyPdfSwA,Dharma Productions,No,No,No,No,No,Real
Trapped In The Haunted Ship | Bhoot: The Haunted Ship | Vicky Kaushal | In Cinemas 21st February,IKwmFlSY_UU,https://www.youtube.com/watch?v=IKwmFlSY_UU,Dharma Productions,No,No,No,No,No,Real
"TAKHT by Karan Johar | Ranveer, Kareena, Alia, Vicky, Bhumi, Janhvi & Anil | 24 Dec 2021",nV2_xjp0-N4,https://www.youtube.com/watch?v=nV2_xjp0-N4,Dharma Productions,No,No,No,No,No,Real
"Honey's Infectious Laugh! | Dialogue Promo - Good Newwz | Akshay, Kareena, Diljit, Kiara | 27th Dec",-4T9K2ShEvQ,https://www.youtube.com/watch?v=-4T9K2ShEvQ,Dharma Productions,No,No,No,No,No,Real
SOTY2 | Student Tour - Pune | Tiger Shroff | Tara | Ananya | Punit Malhotra,Hh_f1058u_c,https://www.youtube.com/watch?v=Hh_f1058u_c,Dharma Productions,No,No,No,No,No,Real
HookUp Song - SOTY2 | Tiger Shroff & Alia Bhatt | Vishal & Shekhar | Neha Kakkar | Kumaar,SyEyMkVjHfQ,https://www.youtube.com/watch?v=SyEyMkVjHfQ,Dharma Productions,No,No,No,No,No,Real
Student Of The Year 2 - Trailer | Tiger Shroff | Tara | Ananya | Punit Malhotra | In cinemas now,QZsthdsh6yk,https://www.youtube.com/watch?v=QZsthdsh6yk,Dharma Productions,No,No,No,No,No,Real
Kalank | Official Trailer | Varun | Aditya Roy | Sanjay | Alia | Sonakshi | Madhuri| Abhishek Varman,qeCi8IKZ3Fg,https://www.youtube.com/watch?v=qeCi8IKZ3Fg,Dharma Productions,No,No,No,No,No,Real
Kesari - Strike 2 | Dialogue Promo | Akshay Kumar | Parineeti Chopra | Anurag Singh,moBB6N810GY,https://www.youtube.com/watch?v=moBB6N810GY,Dharma Productions,No,No,No,No,No,Real
Kesari - Strike 1| Dialogue Promo | Akshay Kumar | Parineeti Chopra | Anurag Singh,BotWxycz78U,https://www.youtube.com/watch?v=BotWxycz78U,Dharma Productions,No,No,No,No,No,Real
Kesari | Official Trailer | Akshay Kumar | Parineeti Chopra | Anurag Singh,JFP24D15_XM,https://www.youtube.com/watch?v=JFP24D15_XM,Dharma Productions,No,No,No,No,No,Real
Temper will hamper | Dialogue Promo | Simmba | Ranveer Singh | Rohit Shetty,aAKL8C2-3RQ,https://www.youtube.com/watch?v=aAKL8C2-3RQ,Dharma Productions,No,No,No,No,No,Real
Good Newwz | Shoot Begins | Akshay Kumar | Kareena Kapoor Khan | Diljit Dosanjh | Kiara Ali Advani,tOWpOL4ZgSw,https://www.youtube.com/watch?v=tOWpOL4ZgSw,Dharma Productions,No,No,No,No,No,Real
Nanhi Si Jaan | 2.0 (Hindi) | Rajinikanth | Akshay Kumar | A R Rahman | Shankar,MBrAY6GgU5k,https://www.youtube.com/watch?v=MBrAY6GgU5k,Dharma Productions,No,No,No,No,No,Real
2.0 - Official Teaser [Hindi] | Rajinikanth | Akshay Kumar | A R Rahman | Shankar | Subaskaran,owPuQjInzO8,https://www.youtube.com/watch?v=owPuQjInzO8,Dharma Productions,No,No,No,No,No,Real
Madhuri's Bucket List - Part 1 | Hindi,Es2bli0uSYY,https://www.youtube.com/watch?v=Es2bli0uSYY,Dharma Productions,No,No,No,No,No,Real
Watan ke aage kuch nahi | Raazi | Alia Bhatt | Meghna Gulzar | Releasing on 11th May,FgHKdoYpGpI,https://www.youtube.com/watch?v=FgHKdoYpGpI,Dharma Productions,No,No,No,No,No,Real
Baahubali 2 - The Conclusion | Official Teaser | S.S. Rajamouli | Prabhas | Rana Daggubati,PJ-mIEZMJes,https://www.youtube.com/watch?v=PJ-mIEZMJes,Dharma Productions,No,No,No,No,No,Real
